request_d_clean,is_unit,unitAvailableDate_pst,FloorplanId,planAvailableUnits,planBathrooms,planBedrooms,planName,planSquareFeet,unitAvailableDate,unitBuildingNumber,unitDeposit,unitFloor,unitHasConcession,unitId,unitIsFeatured,unitMaxPrice,unitMinPrice,unitNumber,request_d,planImage,plan_row
2021-01-17,1,2021-01-22T22:00:00,9631159,9.0,1.0,0.0,Montgomery A Re-imagined,460.0,1611381600000,3,600.0,3.0,1.0,230,0.0,3095.0,2020.0,306,2021-01-17,false,24
2021-01-16,1,2021-01-22T22:00:00,9631159,9.0,1.0,0.0,Montgomery A Re-imagined,460.0,1611381600000,3,600.0,3.0,1.0,230,0.0,3095.0,2020.0,306,2021-01-16,false,25
2021-01-15,1,2021-01-22T22:00:00,9631159,9.0,1.0,0.0,Montgomery A Re-imagined,460.0,1611381600000,3,600.0,3.0,1.0,230,0.0,3095.0,2020.0,306,2021-01-15,false,26
2021-01-14,1,2021-01-22T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1611381600000,3,600.0,3.0,1.0,230,0.0,3095.0,2020.0,306,2021-01-14,false,27
2021-01-13,1,2021-01-22T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1611381600000,3,600.0,3.0,1.0,230,0.0,3100.0,2030.0,306,2021-01-13,false,28
2021-01-12,1,2021-02-15T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3100.0,2030.0,306,2021-01-12,false,29
2021-01-11,1,2021-02-15T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3240.0,2090.0,306,2021-01-11,false,30
2021-01-10,1,2021-02-15T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3240.0,2095.0,306,2021-01-10,false,31
2021-01-09,1,2021-02-15T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3240.0,2100.0,306,2021-01-09,false,32
2021-01-08,1,2021-02-15T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3240.0,2095.0,306,2021-01-08,false,33
2021-01-07,1,2021-02-15T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3240.0,2100.0,306,2021-01-07,false,34
2021-01-06,1,2021-02-15T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3240.0,2100.0,306,2021-01-06,false,35
2021-01-05,1,2021-02-15T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3240.0,2100.0,306,2021-01-05,false,36
2021-01-04,1,2021-02-15T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3030.0,1990.0,306,2021-01-04,false,37
2021-01-03,1,2021-02-15T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3050.0,1990.0,306,2021-01-03,false,38
2021-01-02,1,2021-02-15T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3050.0,1990.0,306,2021-01-02,false,39
2021-01-01,1,2021-02-15T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3050.0,1985.0,306,2021-01-01,false,40
2020-12-31,1,2021-02-15T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3050.0,1985.0,306,2020-12-31,false,41
2020-12-30,1,2021-02-15T22:00:00,9631159,7.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3035.0,1995.0,306,2020-12-30,false,42
2020-12-29,1,2021-02-15T22:00:00,9631159,7.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2955.0,1945.0,306,2020-12-29,false,43
2020-12-28,1,2021-02-15T22:00:00,9631159,7.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3035.0,1995.0,306,2020-12-28,false,44
2020-12-27,1,2021-02-15T22:00:00,9631159,7.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3025.0,1980.0,306,2020-12-27,false,45
2020-12-26,1,2021-02-15T22:00:00,9631159,7.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3030.0,1980.0,306,2020-12-26,false,46
2020-12-25,1,2021-02-15T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3030.0,1980.0,306,2020-12-25,false,47
2020-12-24,1,2021-02-15T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,3035.0,1985.0,306,2020-12-24,false,48
2020-12-23,1,2021-02-15T22:00:00,9631159,8.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2995.0,1990.0,306,2020-12-23,false,49
2020-12-22,1,2021-02-15T22:00:00,9631159,9.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2990.0,1985.0,306,2020-12-22,false,50
2020-12-21,1,2021-02-15T22:00:00,9631159,9.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2790.0,1860.0,306,2020-12-21,false,51
2020-12-20,1,2021-02-15T22:00:00,9631159,11.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2770.0,1850.0,306,2020-12-20,false,52
2020-12-19,1,2021-02-15T22:00:00,9631159,11.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2755.0,1850.0,306,2020-12-19,false,53
2020-12-18,1,2021-02-15T22:00:00,9631159,11.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2785.0,1850.0,306,2020-12-18,false,54
2020-12-17,1,2021-02-15T22:00:00,9631159,12.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2780.0,1850.0,306,2020-12-17,false,55
2020-12-16,1,2021-02-15T22:00:00,9631159,11.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2770.0,1850.0,306,2020-12-16,false,56
2020-12-15,1,2021-02-15T22:00:00,9631159,11.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2770.0,1850.0,306,2020-12-15,false,57
2020-12-14,1,2021-02-15T22:00:00,9631159,11.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2800.0,1895.0,306,2020-12-14,false,58
2020-12-13,1,2021-02-15T22:00:00,9631159,13.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2780.0,1895.0,306,2020-12-13,false,59
2020-12-12,1,2021-02-15T22:00:00,9631159,13.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2780.0,1895.0,306,2020-12-12,false,60
2020-12-11,1,2021-02-15T22:00:00,9631159,12.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2790.0,1895.0,306,2020-12-11,false,61
2020-12-10,1,2021-02-15T22:00:00,9631159,12.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2815.0,1895.0,306,2020-12-10,false,62
2020-12-09,1,2021-02-15T22:00:00,9631159,12.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2825.0,1895.0,306,2020-12-09,false,63
2020-12-08,1,2021-02-15T22:00:00,9631159,12.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2775.0,1850.0,306,2020-12-08,false,64
2020-12-07,1,2021-02-15T22:00:00,9631159,12.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2810.0,1895.0,306,2020-12-07,false,65
2020-12-06,1,2021-02-15T22:00:00,9631159,12.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2615.0,1895.0,306,2020-12-06,false,66
2020-12-05,1,2021-02-15T22:00:00,9631159,12.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2630.0,1895.0,306,2020-12-05,false,67
2020-12-04,1,2021-02-15T22:00:00,9631159,12.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2575.0,1895.0,306,2020-12-04,false,68
2020-12-03,1,2021-02-15T22:00:00,9631159,11.0,1.0,0.0,Montgomery A Re-imagined,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2075.0,1625.0,306,2020-12-03,false,69
2020-12-02,1,2021-02-15T22:00:00,1873535,17.0,1.0,0.0,Montgomery A,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2075.0,1625.0,306,2020-12-02,false,70
2020-12-01,1,2021-02-15T22:00:00,1873535,16.0,1.0,0.0,Montgomery A,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2075.0,1625.0,306,2020-12-01,false,71
2020-11-30,1,2021-02-15T22:00:00,1873535,18.0,1.0,0.0,Montgomery A,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,2040.0,1600.0,306,2020-11-30,false,72
2020-11-29,1,2021-02-15T22:00:00,1873535,20.0,1.0,0.0,Montgomery A,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,1900.0,1600.0,306,2020-11-29,false,73
2020-11-28,1,2021-02-15T22:00:00,1873535,19.0,1.0,0.0,Montgomery A,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,1900.0,1600.0,306,2020-11-28,false,74
2020-11-27,1,2021-02-15T22:00:00,1873535,19.0,1.0,0.0,Montgomery A,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,1900.0,1600.0,306,2020-11-27,false,75
2020-11-26,1,2021-02-15T22:00:00,1873535,19.0,1.0,0.0,Montgomery A,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,1900.0,1600.0,306,2020-11-26,false,76
2020-11-25,1,2021-02-15T22:00:00,1873535,19.0,1.0,0.0,Montgomery A,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,1900.0,1600.0,306,2020-11-25,false,77
2020-11-24,1,2021-02-15T22:00:00,1873535,21.0,1.0,0.0,Montgomery A,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,1900.0,1600.0,306,2020-11-24,false,78
2020-11-23,1,2021-02-15T22:00:00,1873535,24.0,1.0,0.0,Montgomery A,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,1700.0,1425.0,306,2020-11-23,false,79
2020-11-22,1,2021-02-15T22:00:00,1873535,26.0,1.0,0.0,Montgomery A,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,1700.0,1425.0,306,2020-11-22,false,80
2020-11-21,1,2021-02-15T22:00:00,1873535,27.0,1.0,0.0,Montgomery A,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,1700.0,1425.0,306,2020-11-21,false,81
2020-11-20,1,2021-02-15T22:00:00,1873535,27.0,1.0,0.0,Montgomery A,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,1700.0,1425.0,306,2020-11-20,false,82
2020-11-19,1,2021-02-15T22:00:00,1873535,30.0,1.0,0.0,Montgomery A,460.0,1613455200000,3,600.0,3.0,0.0,230,0.0,1700.0,1425.0,306,2020-11-19,false,83
2020-09-01,1,2020-09-11T22:00:00,1873560,6.0,2.0,2.0,Embarcadero G,913.0,1599886800000,5,1000.0,3.0,0.0,452,0.0,2995.0,2565.0,301,2020-09-01,false,1
2020-08-31,1,2020-08-29T22:00:00,1873560,6.0,2.0,2.0,Embarcadero G,913.0,1598763600000,5,1000.0,3.0,0.0,452,0.0,3330.0,2565.0,301,2020-08-31,false,2
2020-08-30,1,2020-08-29T22:00:00,1873560,6.0,2.0,2.0,Embarcadero G,913.0,1598763600000,5,1000.0,3.0,0.0,452,0.0,3330.0,2565.0,301,2020-08-30,false,3
2020-08-29,1,2020-08-29T22:00:00,1873560,6.0,2.0,2.0,Embarcadero G,913.0,1598763600000,5,1000.0,3.0,0.0,452,0.0,3330.0,2565.0,301,2020-08-29,false,4
2020-08-28,1,2020-08-29T22:00:00,1873560,6.0,2.0,2.0,Embarcadero G,913.0,1598763600000,5,1000.0,3.0,0.0,452,0.0,3330.0,2565.0,301,2020-08-28,false,5
2020-08-27,1,2020-08-29T22:00:00,1873560,7.0,2.0,2.0,Embarcadero G,913.0,1598763600000,5,1000.0,3.0,0.0,452,0.0,3330.0,2565.0,301,2020-08-27,false,6
2020-08-26,1,2020-08-29T22:00:00,1873560,7.0,2.0,2.0,Embarcadero G,913.0,1598763600000,5,1000.0,3.0,1.0,452,0.0,3330.0,2565.0,301,2020-08-26,false,7
2020-08-25,1,2020-08-29T22:00:00,1873560,7.0,2.0,2.0,Embarcadero G,913.0,1598763600000,5,1000.0,3.0,1.0,452,0.0,3330.0,2565.0,301,2020-08-25,false,8
2020-08-24,1,2020-08-29T22:00:00,1873560,7.0,2.0,2.0,Embarcadero G,913.0,1598763600000,5,1000.0,3.0,1.0,452,0.0,3385.0,2610.0,301,2020-08-24,false,9
2020-08-23,1,2020-08-29T22:00:00,1873560,7.0,2.0,2.0,Embarcadero G,913.0,1598763600000,5,1000.0,3.0,0.0,452,0.0,3385.0,2610.0,301,2020-08-23,false,10
2020-08-22,1,2020-08-29T22:00:00,1873560,7.0,2.0,2.0,Embarcadero G,913.0,1598763600000,5,1000.0,3.0,0.0,452,0.0,3385.0,2610.0,301,2020-08-22,false,11
2020-08-21,1,2020-08-29T22:00:00,1873560,7.0,2.0,2.0,Embarcadero G,913.0,1598763600000,5,1000.0,3.0,0.0,452,0.0,3385.0,2610.0,301,2020-08-21,false,12
2020-08-20,1,2020-09-20T22:00:00,1873545,8.0,1.0,1.0,California C,636.0,1600664400000,5,800.0,4.0,0.0,484,0.0,2600.0,2325.0,403,2020-08-20,false,1
2020-08-19,1,2020-09-20T22:00:00,1873545,8.0,1.0,1.0,California C,636.0,1600664400000,5,800.0,4.0,0.0,484,0.0,2600.0,2325.0,403,2020-08-19,false,2
2020-08-18,1,2020-09-20T22:00:00,1873545,7.0,1.0,1.0,California C,636.0,1600664400000,5,800.0,4.0,0.0,484,0.0,2600.0,2325.0,403,2020-08-18,false,3
2020-08-17,1,2020-09-20T22:00:00,1873545,7.0,1.0,1.0,California C,636.0,1600664400000,5,800.0,4.0,0.0,484,0.0,2770.0,2455.0,403,2020-08-17,false,4
2020-08-16,1,2020-09-20T22:00:00,1873545,7.0,1.0,1.0,California C,636.0,1600664400000,5,800.0,4.0,0.0,484,0.0,2770.0,2455.0,403,2020-08-16,false,5
2020-08-15,1,2020-09-20T22:00:00,1873545,6.0,1.0,1.0,California C,636.0,1600664400000,5,800.0,4.0,0.0,484,0.0,2770.0,2455.0,403,2020-08-15,false,6
2020-08-14,1,2020-09-20T22:00:00,1873545,6.0,1.0,1.0,California C,636.0,1600664400000,5,800.0,4.0,0.0,484,0.0,2770.0,2455.0,403,2020-08-14,false,7
2020-08-13,1,2020-09-20T22:00:00,1873545,6.0,1.0,1.0,California C,636.0,1600664400000,5,800.0,4.0,0.0,484,0.0,2770.0,2455.0,403,2020-08-13,false,8
2020-08-12,1,2020-09-20T22:00:00,1873545,6.0,1.0,1.0,California C,636.0,1600664400000,5,800.0,4.0,0.0,484,0.0,2770.0,2455.0,403,2020-08-12,false,9
2020-08-11,1,2020-09-20T22:00:00,1873545,6.0,1.0,1.0,California C,636.0,1600664400000,5,800.0,4.0,0.0,484,0.0,2770.0,2455.0,403,2020-08-11,false,10
2020-08-10,1,2020-09-20T22:00:00,1873545,6.0,1.0,1.0,California C,636.0,1600664400000,5,800.0,4.0,0.0,484,0.0,2770.0,2455.0,403,2020-08-10,false,11
2020-08-09,1,2020-09-20T22:00:00,1873545,7.0,1.0,1.0,California C,636.0,1600664400000,5,800.0,4.0,0.0,484,0.0,2770.0,2460.0,403,2020-08-09,false,12
2020-09-04,1,2020-09-09T22:00:00,1873535,17.0,1.0,0.0,Montgomery A,460.0,1599714000000,6,600.0,4.0,0.0,560,0.0,2180.0,1885.0,410,2020-09-04,false,1
2020-09-03,1,2020-09-09T22:00:00,1873535,15.0,1.0,0.0,Montgomery A,460.0,1599714000000,6,600.0,4.0,0.0,560,0.0,2180.0,1885.0,410,2020-09-03,false,2
2020-09-02,1,2020-09-09T22:00:00,1873535,13.0,1.0,0.0,Montgomery A,460.0,1599714000000,6,600.0,4.0,0.0,560,0.0,2180.0,1885.0,410,2020-09-02,false,3
2020-09-01,1,2020-09-09T22:00:00,1873535,13.0,1.0,0.0,Montgomery A,460.0,1599714000000,6,600.0,4.0,0.0,560,0.0,2180.0,1885.0,410,2020-09-01,false,4
2020-08-31,1,2020-08-28T22:00:00,1873535,11.0,1.0,0.0,Montgomery A,460.0,1598677200000,6,600.0,4.0,0.0,560,0.0,2150.0,1915.0,410,2020-08-31,false,5
2020-08-30,1,2020-08-28T22:00:00,1873535,11.0,1.0,0.0,Montgomery A,460.0,1598677200000,6,600.0,4.0,0.0,560,0.0,2150.0,1915.0,410,2020-08-30,false,6
2020-08-29,1,2020-08-28T22:00:00,1873535,11.0,1.0,0.0,Montgomery A,460.0,1598677200000,6,600.0,4.0,0.0,560,0.0,2150.0,1915.0,410,2020-08-29,false,7
2020-08-28,1,2020-08-28T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1598677200000,6,600.0,4.0,0.0,560,0.0,2150.0,1915.0,410,2020-08-28,false,8
2020-08-27,1,2020-08-28T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1598677200000,6,600.0,4.0,0.0,560,0.0,2150.0,1915.0,410,2020-08-27,false,9
2020-08-26,1,2020-08-28T22:00:00,1873535,6.0,1.0,0.0,Montgomery A,460.0,1598677200000,6,600.0,4.0,1.0,560,0.0,2150.0,1915.0,410,2020-08-26,false,10
2020-08-25,1,2020-08-28T22:00:00,1873535,6.0,1.0,0.0,Montgomery A,460.0,1598677200000,6,600.0,4.0,1.0,560,0.0,2150.0,1915.0,410,2020-08-25,false,11
2020-08-24,1,2020-08-28T22:00:00,1873535,6.0,1.0,0.0,Montgomery A,460.0,1598677200000,6,600.0,4.0,1.0,560,0.0,2180.0,1940.0,410,2020-08-24,false,12
2020-08-23,1,2020-08-28T22:00:00,1873535,6.0,1.0,0.0,Montgomery A,460.0,1598677200000,6,600.0,4.0,0.0,560,0.0,2180.0,1940.0,410,2020-08-23,false,13
2020-08-22,1,2020-08-28T22:00:00,1873535,6.0,1.0,0.0,Montgomery A,460.0,1598677200000,6,600.0,4.0,0.0,560,0.0,2180.0,1940.0,410,2020-08-22,false,14
2020-08-21,1,2020-08-28T22:00:00,1873535,5.0,1.0,0.0,Montgomery A,460.0,1598677200000,6,600.0,4.0,0.0,560,0.0,2180.0,1940.0,410,2020-08-21,false,15
2021-02-07,1,2021-02-12T22:00:00,1873535,9.0,1.0,0.0,Montgomery A,460.0,1613196000000,7,600.0,2.0,0.0,601,0.0,1950.0,1660.0,212,2021-02-07,false,1
2021-02-06,1,2021-02-12T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1613196000000,7,600.0,2.0,0.0,601,0.0,1950.0,1660.0,212,2021-02-06,false,2
2021-02-05,1,2021-02-12T22:00:00,1873535,8.0,1.0,0.0,Montgomery A,460.0,1613196000000,7,600.0,2.0,0.0,601,0.0,1950.0,1670.0,212,2021-02-05,false,3
2021-02-04,1,2021-02-12T22:00:00,1873535,7.0,1.0,0.0,Montgomery A,460.0,1613196000000,7,600.0,2.0,0.0,601,0.0,1950.0,1675.0,212,2021-02-04,false,4
2021-02-03,1,2021-02-12T22:00:00,1873535,8.0,1.0,0.0,Montgomery A,460.0,1613196000000,7,600.0,2.0,0.0,601,0.0,1950.0,1675.0,212,2021-02-03,false,5
2021-02-02,1,2021-02-12T22:00:00,1873535,8.0,1.0,0.0,Montgomery A,460.0,1613196000000,7,600.0,2.0,0.0,601,0.0,1950.0,1675.0,212,2021-02-02,false,6
2021-02-01,1,2021-02-12T22:00:00,1873535,8.0,1.0,0.0,Montgomery A,460.0,1613196000000,7,600.0,2.0,0.0,601,0.0,2340.0,1700.0,212,2021-02-01,false,7
2021-01-31,1,2021-02-12T22:00:00,1873535,8.0,1.0,0.0,Montgomery A,460.0,1613196000000,7,600.0,2.0,0.0,601,0.0,2340.0,1775.0,212,2021-01-31,false,8
2021-01-30,1,2021-02-12T22:00:00,1873535,9.0,1.0,0.0,Montgomery A,460.0,1613196000000,7,600.0,2.0,0.0,601,0.0,2340.0,1775.0,212,2021-01-30,false,9
2021-01-29,1,2021-02-12T22:00:00,1873535,9.0,1.0,0.0,Montgomery A,460.0,1613196000000,7,600.0,2.0,0.0,601,0.0,2340.0,1775.0,212,2021-01-29,false,10
2021-01-28,1,2021-02-12T22:00:00,1873535,9.0,1.0,0.0,Montgomery A,460.0,1613196000000,7,600.0,2.0,0.0,601,0.0,2340.0,1775.0,212,2021-01-28,false,11
2021-01-27,1,2021-02-12T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1613196000000,7,600.0,2.0,0.0,601,0.0,2340.0,1690.0,212,2021-01-27,false,12
2021-01-26,1,2021-02-12T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1613196000000,7,600.0,2.0,0.0,601,0.0,3120.0,2225.0,212,2021-01-26,false,13
2021-01-25,1,2021-01-31T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,3085.0,2205.0,212,2021-01-25,false,14
2021-01-24,1,2021-01-31T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,3085.0,2205.0,212,2021-01-24,false,15
2021-01-23,1,2021-01-31T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,3085.0,2200.0,212,2021-01-23,false,16
2021-01-22,1,2021-01-31T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,3085.0,2205.0,212,2021-01-22,false,17
2021-01-21,1,2021-01-31T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,3085.0,2210.0,212,2021-01-21,false,18
2021-01-20,1,2021-01-31T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,3085.0,2210.0,212,2021-01-20,false,19
2021-01-18,1,2021-01-31T22:00:00,1873535,9.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2565.0,1850.0,212,2021-01-18,false,20
2021-01-17,1,2021-01-31T22:00:00,1873535,9.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2565.0,1850.0,212,2021-01-17,false,21
2021-01-16,1,2021-01-31T22:00:00,1873535,9.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2565.0,1850.0,212,2021-01-16,false,22
2021-01-15,1,2021-01-31T22:00:00,1873535,9.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2565.0,1855.0,212,2021-01-15,false,23
2021-01-14,1,2021-01-31T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2565.0,1855.0,212,2021-01-14,false,24
2021-01-13,1,2021-01-31T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2565.0,1860.0,212,2021-01-13,false,25
2021-01-12,1,2021-01-31T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2565.0,1860.0,212,2021-01-12,false,26
2021-01-11,1,2021-01-31T22:00:00,1873535,10.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2215.0,1625.0,212,2021-01-11,false,27
2021-01-10,1,2021-01-31T22:00:00,1873535,11.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2215.0,1625.0,212,2021-01-10,false,28
2021-01-09,1,2021-01-31T22:00:00,1873535,11.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2215.0,1630.0,212,2021-01-09,false,29
2021-01-08,1,2021-01-31T22:00:00,1873535,12.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2215.0,1625.0,212,2021-01-08,false,30
2021-01-07,1,2021-01-31T22:00:00,1873535,13.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2215.0,1630.0,212,2021-01-07,false,31
2021-01-06,1,2021-01-31T22:00:00,1873535,13.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2090.0,1630.0,212,2021-01-06,false,32
2021-01-05,1,2021-01-31T22:00:00,1873535,13.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2090.0,1630.0,212,2021-01-05,false,33
2021-01-04,1,2021-01-31T22:00:00,1873535,12.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2115.0,1655.0,212,2021-01-04,false,34
2021-01-03,1,2021-01-31T22:00:00,1873535,11.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2115.0,1655.0,212,2021-01-03,false,35
2021-01-02,1,2021-01-31T22:00:00,1873535,11.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2115.0,1655.0,212,2021-01-02,false,36
2021-01-01,1,2021-01-31T22:00:00,1873535,11.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2115.0,1645.0,212,2021-01-01,false,37
2020-12-31,1,2021-01-31T22:00:00,1873535,11.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2115.0,1650.0,212,2020-12-31,false,38
2020-12-30,1,2021-01-31T22:00:00,1873535,11.0,1.0,0.0,Montgomery A,460.0,1612159200000,7,600.0,2.0,0.0,601,0.0,2120.0,1660.0,212,2020-12-30,false,39
